Economy,Economy Code,ISO Code,Region,Income Group,Report Year,Does the law prohibit discrimination in employment based on gender?,Score,Legal Basis,Length of paid maternity leave,Length of paid paternity leave,Shared days
Moldova,MDA,MDA,Europe & Central Asia,Upper middle income,2023,Yes,1,"Labor Code 2003, Art. 8; Law on Equal Opportunities for Men and Women, Art. 9; Law on Ensuring Equality, Art. 7",126,14,1039
Moldova,MDA,MDA,Europe & Central Asia,Upper middle income,2024,Yes,1,"Labor Code 2003, Art. 8; Law on Equal Opportunities for Men and Women, Art. 9; Law on Ensuring Equality, Art. 7",126,14,1039
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2015,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,0
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2016,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,0
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2017,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,0
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2018,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,0
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2019,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,0
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2020,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,0
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2021,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,0
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2022,Yes,1,"Labor Code of May 14, 1999, Art. 7.2; Law on Promotion of Gender Equality, Art. 11.1",120,0,1095
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2023,Yes,1,"Labor Law of Mongolia of 2021, Art. 6.1; Law on Promotion of Gender Equality, Art. 11.1",120,14,1095
Mongolia,MNG,MNG,East Asia & Pacific,Lower middle income,2024,Yes,1,"Labor Law of Mongolia of 2021, Art. 6; Law on Promotion of Gender Equality, Art. 11",120,14,1095
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2015,Yes,1,"Labor Law No.49/08 of 2008, Art. 5",45,0,365
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2016,Yes,1,"Labor Law No.49/08 of 2008, Art. 5",45,0,365
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2017,Yes,1,"Labor Law No.49/08 of 2008, Art. 5",45,0,365
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2018,Yes,1,"Labor Law No.49/08 of 2008, Art. 5",45,0,365
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2019,Yes,1,"Labor Law No.49/08 of 2008, Art. 5",45,0,365
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2020,Yes,1,"Labor Law No.49/08 of 2008, Art. 5",45,0,365
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2021,Yes,1,"Labor Law of 2019, Art. 7-9",98,0,295
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2022,Yes,1,"Labor Law of 2019, Art. 7-9",98,0,295
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2023,Yes,1,"Labor Law of 2019, Art. 7-9",98,0,295
Montenegro,MNE,MNE,Europe & Central Asia,Upper middle income,2024,Yes,1,"Labor Law of 2019, Art. 7-9",98,0,295
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2015,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2016,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2017,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2018,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2019,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2020,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2021,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2022,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2023,Yes,1,"Code du Travail, Art. 9",98,3,0
Morocco,MAR,MAR,Middle East & North Africa,Lower middle income,2024,Yes,1,"Code du Travail, Art. 9",98,3,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2015,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2016,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2017,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2018,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2019,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2020,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2021,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2022,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2023,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Mozambique,MOZ,MOZ,Sub-Saharan Africa,Low income,2024,Yes,1,"Law No. 23/2007, Art. 54(1)",60,1,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2015,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2016,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2017,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2018,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2019,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2020,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2021,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2022,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2023,No,0,No applicable provisions could be located,98,21,0
Myanmar,MMR,MMR,East Asia & Pacific,Lower middle income,2024,No,0,No applicable provisions could be located,98,21,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2015,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2016,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2017,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2018,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2019,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2020,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2021,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2022,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2023,Yes,1,"Labor Act, Art. 5",84,0,0
Namibia,NAM,NAM,Sub-Saharan Africa,Upper middle income,2024,Yes,1,"Labor Act, Secs. 5(1)(b) and 5(2)(b)",84,0,0
Nepal,NPL,NPL,South Asia,Lower middle income,2015,No,0,No applicable provisions could be located,52,0,0
Nepal,NPL,NPL,South Asia,Lower middle income,2016,No,0,No applicable provisions could be located,52,0,0
Nepal,NPL,NPL,South Asia,Lower middle income,2017,No,0,No applicable provisions could be located,52,0,0
Nepal,NPL,NPL,South Asia,Lower middle income,2018,No,0,No applicable provisions could be located,52,0,0
Nepal,NPL,NPL,South Asia,Lower middle income,2019,Yes,1,"Labour Act 2017, Sec. 6",60,21,0
Nepal,NPL,NPL,South Asia,Lower middle income,2020,Yes,1,"Labour Act 2017, Sec. 6",98,21,0
Nepal,NPL,NPL,South Asia,Lower middle income,2021,Yes,1,"Labour Act 2017, Sec. 6",98,21,0
Nepal,NPL,NPL,South Asia,Lower middle income,2022,Yes,1,"Labour Act 2017, Sec. 6",98,21,0
Nepal,NPL,NPL,South Asia,Lower middle income,2023,Yes,1,"Labour Act 2017, Sec. 6",98,21,0
Nepal,NPL,NPL,South Asia,Lower middle income,2024,Yes,1,"Labour Act 2017, Sec. 6",98,21,0
Netherlands,NLD,NLD,High income: OECD,High income,2015,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,2,0
Netherlands,NLD,NLD,High income: OECD,High income,2016,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,2,0
Netherlands,NLD,NLD,High income: OECD,High income,2017,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,2,0
Netherlands,NLD,NLD,High income: OECD,High income,2018,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,2,0
Netherlands,NLD,NLD,High income: OECD,High income,2019,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,2,0
Netherlands,NLD,NLD,High income: OECD,High income,2020,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,7,0
Netherlands,NLD,NLD,High income: OECD,High income,2021,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,42,0
Netherlands,NLD,NLD,High income: OECD,High income,2022,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,42,0
Netherlands,NLD,NLD,High income: OECD,High income,2023,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,42,0
Netherlands,NLD,NLD,High income: OECD,High income,2024,Yes,1,"Equal Treatment Act, Arts. 1 and 5",112,42,0
New Zealand,NZL,NZL,High income: OECD,High income,2015,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",98,0,0
New Zealand,NZL,NZL,High income: OECD,High income,2016,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",98,0,0
New Zealand,NZL,NZL,High income: OECD,High income,2017,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,112
New Zealand,NZL,NZL,High income: OECD,High income,2018,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,126
New Zealand,NZL,NZL,High income: OECD,High income,2019,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,154
New Zealand,NZL,NZL,High income: OECD,High income,2020,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,154
New Zealand,NZL,NZL,High income: OECD,High income,2021,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,182
New Zealand,NZL,NZL,High income: OECD,High income,2022,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,182
New Zealand,NZL,NZL,High income: OECD,High income,2023,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,182
New Zealand,NZL,NZL,High income: OECD,High income,2024,Yes,1,"Human Rights Act 1993, Secs. 21 and 22",0,0,182
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2015,Yes,1,"Código del Trabajo, Art. 138",84,0,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2016,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2017,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2018,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2019,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2020,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2021,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2022,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2023,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Nicaragua,NIC,NIC,Latin America & Caribbean,Lower middle income,2024,Yes,1,"Código del Trabajo, Art. 138",84,7,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2015,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2016,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2017,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2018,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2019,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2020,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2021,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2022,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2023,Yes,1,"Code du Travail, Art. 5",98,1,0
Niger,NER,NER,Sub-Saharan Africa,Low income,2024,Yes,1,"Code du Travail, Art. 5",98,1,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2015,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2016,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2017,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2018,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2019,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2020,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2021,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2022,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2023,No,0,No applicable provisions could be located,84,0,0
Nigeria,NGA,NGA,Sub-Saharan Africa,Lower middle income,2024,No,0,No applicable provisions could be located,84,0,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2015,Yes,1,Labor Relations Law of 22 July 2005,270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2016,Yes,1,Labor Relations Law of 22 July 2005,270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2017,Yes,1,"Labor Relations Act, Arts. 6 and 7",270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2018,Yes,1,"Labor Relations Act, Arts. 6 and 7",270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2019,Yes,1,"Labor Relations Act, Arts. 6 and 7",279,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2020,Yes,1,"Labor Relations Act, Arts. 6 and 7",270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2021,Yes,1,"Labor Relations Act, Arts. 6 and 7",270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2022,Yes,1,"Labor Relations Act, Arts. 6 and 7",270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2023,Yes,1,"Labor Relations Act, Arts. 6 and 7",270,2,0
North Macedonia,MKD,MKD,Europe & Central Asia,Upper middle income,2024,Yes,1,"Labor Relations Act, Arts. 6 and 7",270,2,0
Norway,NOR,NOR,High income: OECD,High income,2015,Yes,1,"Gender Equality Act, Arts. 1 and 4",0,0,126
Norway,NOR,NOR,High income: OECD,High income,2016,Yes,1,"Gender Equality Act, Arts. 1 and 4",0,0,182
Norway,NOR,NOR,High income: OECD,High income,2017,Yes,1,"Gender Equality Act, Arts. 1 and 4",0,0,182
Norway,NOR,NOR,High income: OECD,High income,2018,Yes,1,"Working Environment Act, Sec. 13-1",0,0,182
Norway,NOR,NOR,High income: OECD,High income,2019,Yes,1,"Working Environment Act, Sec. 13-1",0,0,182
Norway,NOR,NOR,High income: OECD,High income,2020,Yes,1,"Working Environment Act, Sec. 13-1",0,0,112
Norway,NOR,NOR,High income: OECD,High income,2021,Yes,1,"Working Environment Act, Sec. 13-1",0,0,112
Norway,NOR,NOR,High income: OECD,High income,2022,Yes,1,"Working Environment Act, Sec. 13-1; Equality and Anti-Discrimination Act, Sec. 29, cf. Sec. 6",0,0,112
Norway,NOR,NOR,High income: OECD,High income,2023,Yes,1,"Working Environment Act, Sec. 13-1; Equality and Anti-Discrimination Act, Sec. 29, cf. Sec. 6",0,0,112
Norway,NOR,NOR,High income: OECD,High income,2024,Yes,1,"Working Environment Act, Sec. 13-1,13-2; Equality and Anti-Discrimination Act, Sec. 29, cf. Sec. 6",0,0,112
Oman,OMN,OMN,Middle East & North Africa,High income,2015,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2016,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2017,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2018,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2019,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2020,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2021,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2022,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2023,No,0,No applicable provisions could be located,50,0,0
Oman,OMN,OMN,Middle East & North Africa,High income,2024,No,0,No applicable provisions could be located,98,7,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2015,No,0,No applicable provisions could be located,84,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2016,No,0,No applicable provisions could be located,84,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2017,No,0,No applicable provisions could be located,84,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2018,Yes,1,"The Sindh Terms of Employment (Standing Orders) Act 2015, Sec. 11",84,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2019,Yes,1,"The Sindh Terms of Employment (Standing Orders) Act 2015, Sec. 11",112,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2020,Yes,1,"The Sindh Terms of Employment (Standing Orders) Act 2015, Sec. 11",112,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2021,Yes,1,"The Sindh Terms of Employment (Standing Orders) Act 2015, Sec. 11",112,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2022,Yes,1,"The Sindh Terms of Employment (Standing Orders) Act 2015, Sec. 11",112,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2023,Yes,1,"The Sindh Terms of Employment (Standing Orders) Act 2015, Secs. 2, 4 and 11; Protection Against Harassment of Women at the Workplace Act, 2010, Art. 11; The Protection against Harassment of Women at the Workplace (Amendment) Act, 2022, Art. 2",112,0,0
Pakistan,PAK,PAK,South Asia,Lower middle income,2024,Yes,1,"The Sindh Terms of Employment (Standing Orders) Act 2015, Secs. 2, 4 and 11; Protection Against Harassment of Women at the Workplace Act, 2010, Art. 11; The Protection against Harassment of Women at the Workplace (Amendment) Act, 2022, Art. 2",112,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2015,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2016,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2017,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2018,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2019,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2020,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2021,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2022,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2023,No,0,No applicable provisions could be located,0,0,0
Palau,PLW,PLW,East Asia & Pacific,Upper middle income,2024,No,0,No applicable provisions could be located,0,0,0
Panama,PAN,PAN,Latin America & Caribbean,High income,2015,Yes,1,"Ley Núm. 82, Arts. 4(20) y 45",98,0,0
Panama,PAN,PAN,Latin America & Caribbean,High income,2016,Yes,1,"Ley Núm. 82, Arts. 4(20) y 45",98,0,0
Panama,PAN,PAN,Latin America & Caribbean,High income,2017,Yes,1,"Ley Núm. 82, Arts. 4(20) y 45",98,0,0
